gender,age,job,marital,province,city,prefer,frequency,wineFrequency,side,choice1,seq,area_grade,choice2,choice1_당도,choice1_알콜 농도,choice1_과일향,choice1_오크향,choice1_깊이,choice1_견고함,choice2_당도,choice2_알콜 농도,choice2_과일향,choice2_오크향,choice2_깊이,choice2_견고함
MALE,20대,학생,SINGLE,경기도,화성시,당도,1,1,Brie,E,2067,2급지,G,H,H,M,M,M,L,L,H,H,H,M,M
FEMALE,20대,자영업,MARREID,서울시,강북구,당도,1,1,Gorgonzola,D,2068,3급지,H,H,H,H,M,L,L,M,H,M,M,H,H
FEMALE,50대,임시직,MARREID,전라도,곡성군,깊이감,2,1,Roquefort,F,2069,6급지,G,M,H,M,M,M,H,L,H,H,H,M,M
FEMALE,50대,연구원,MARREID,서울시,양천구,깊이감,2,1,Cheddar,D,2070,1급지,C,H,H,H,M,L,L,H,L,H,M,M,M
FEMALE,30대,회사직원,SINGLE,부산시,해운대구,당도,2,1,Cheddar,E,2071,1급지,C,H,H,M,M,M,L,H,L,H,M,M,M
MALE,40대,기자,MARREID,서울시,양천구,당도,2,1,Camenbert,A,2072,1급지,H,M,H,M,H,H,H,M,H,M,M,H,H
FEMALE,30대,임시직,SINGLE,부산시,기장군,당도,4,2,Ricotta,D,2073,1급지,E,H,H,H,M,L,L,H,H,M,M,M,L
MALE,30대,기자,MARREID,충청도,홍성군,당도,1,1,Annon,B,2074,5급지,E,H,L,H,M,L,M,H,H,M,M,M,L
FEMALE,50대,임시직,MARREID,경기도,화성시,당도,2,1,Brie,B,2075,2급지,D,H,L,H,M,L,M,H,H,H,M,L,L
FEMALE,50대,임시직,SINGLE,부산시,해운대구,당도,4,3,Brie,C,2076,1급지,G,H,L,H,M,M,M,L,H,H,H,M,M
FEMALE,20대,임시직,MARREID,경상도,포항시 남구,당도,2,1,Annon,F,2077,2급지,G,M,H,M,M,M,H,L,H,H,H,M,M
MALE,50대,회사직원,MARREID,경기도,화성시,깊이감,2,1,Valencay,A,2078,2급지,F,M,H,M,H,H,H,M,H,M,M,M,H
MALE,30대,기자,MARREID,서울시,강남구,당도,3,2,Ricotta,D,2079,1급지,E,H,H,H,M,L,L,H,H,M,M,M,L
FEMALE,20대,학생,MARREID,부산시,사하구,깊이감,2,1,Gorgonzola,C,2080,2급지,B,H,L,H,M,M,M,H,L,H,M,L,M
MALE,30대,임시직,MARREID,전라도,익산시,당도,3,1,Ricotta,G,2081,6급지,F,L,H,H,H,M,M,M,H,M,M,M,H
FEMALE,30대,회사직원,MARREID,서울시,양천구,깊이감,2,1,Ricotta,E,2082,1급지,H,H,H,M,M,M,L,M,H,M,M,H,H
FEMALE,60대 이상,변호사,MARREID,서울시,강남구,당도,2,1,Gorgonzola,D,2083,1급지,C,H,H,H,M,L,L,H,L,H,M,M,M
MALE,30대,회사직원,MARREID,경상도,포항시 북구,깊이감,3,2,Ricotta,E,2084,3급지,E,H,H,M,M,M,L,H,H,M,M,M,L
MALE,40대,임시직,MARREID,서울시,강동구,깊이감,3,1,Roquefort,B,2085,2급지,B,H,L,H,M,L,M,H,L,H,M,L,M
MALE,40대,임시직,MARREID,경상도,포항시 남구,깊이감,3,2,Valencay,F,2086,2급지,F,M,H,M,M,M,H,M,H,M,M,M,H
FEMALE,40대,공무원,MARREID,부산시,기장군,깊이감,2,1,Roquefort,D,2087,1급지,D,H,H,H,M,L,L,H,H,H,M,L,L
FEMALE,50대,자영업,MARREID,경상도,포항시 남구,당도,2,1,Annon,B,2088,2급지,D,H,L,H,M,L,M,H,H,H,M,L,L
MALE,30대,임시직,MARREID,서울시,양천구,깊이감,3,1,Roquefort,D,2089,1급지,H,H,H,H,M,L,L,M,H,M,M,H,H
MALE,40대,벤처직원,SINGLE,부산시,해운대구,깊이감,5,3,Annon,H,2090,1급지,H,M,H,M,M,H,H,M,H,M,M,H,H
FEMALE,30대,중소기업직원,SINGLE,경기도,포천시,깊이감,2,1,Roquefort,E,2091,2급지,D,H,H,M,M,M,L,H,H,H,M,L,L
FEMALE,40대,의사,SINGLE,서울시,양천구,깊이감,3,2,Gorgonzola,D,2092,1급지,E,H,H,H,M,L,L,H,H,M,M,M,L
FEMALE,20대,학생,MARREID,서울시,양천구,깊이감,2,1,Roquefort,A,2093,1급지,C,M,H,M,H,H,H,H,L,H,M,M,M
FEMALE,50대,변호사,MARREID,경상도,거제시,깊이감,5,1,Ricotta,C,2094,5급지,B,H,L,H,M,M,M,H,L,H,M,L,M
FEMALE,50대,회사직원,SINGLE,부산시,진구,당도,3,1,Camenbert,F,2095,5급지,B,M,H,M,M,M,H,H,L,H,M,L,M
FEMALE,40대,회사직원,SINGLE,충청도,청주시,깊이감,3,1,Camenbert,D,2096,1급지,E,H,H,H,M,L,L,H,H,M,M,M,L
FEMALE,40대,회사직원,MARREID,경기도,가평군,당도,2,1,Roquefort,D,2097,3급지,D,H,H,H,M,L,L,H,H,H,M,L,L
MALE,30대,공무원,MARREID,서울시,강동구,깊이감,5,3,Camenbert,F,2098,2급지,F,M,H,M,M,M,H,M,H,M,M,M,H
FEMALE,20대,자영업,MARREID,경기도,화성시,당도,2,1,Camenbert,E,2099,2급지,H,H,H,M,M,M,L,M,H,M,M,H,H
MALE,40대,의사,SINGLE,전라도,구례군,깊이감,3,2,Annon,G,2100,6급지,E,L,H,H,H,M,M,H,H,M,M,M,L
MALE,40대,자영업,MARREID,충청도,청주시,당도,1,1,Camenbert,G,2101,1급지,A,L,H,H,H,M,M,M,H,M,H,H,H
FEMALE,40대,변호사,SINGLE,경기도,화성시,당도,3,2,Gorgonzola,C,2102,2급지,D,H,L,H,M,M,M,H,H,H,M,L,L
MALE,20대,임시직,MARREID,충청도,청주시,깊이감,2,1,Camenbert,C,2103,1급지,G,H,L,H,M,M,M,L,H,H,H,M,M
FEMALE,50대,회사직원,MARREID,경기도,화성시,당도,2,1,Valencay,D,2104,2급지,E,H,H,H,M,L,L,H,H,M,M,M,L
FEMALE,40대,회사직원,SINGLE,경상도,거제시,당도,2,1,Roquefort,B,2105,5급지,D,H,L,H,M,L,M,H,H,H,M,L,L
FEMALE,50대,벤처직원,SINGLE,부산시,진구,당도,2,1,Ricotta,D,2106,5급지,E,H,H,H,M,L,L,H,H,M,M,M,L
FEMALE,40대,임시직,MARREID,서울시,강남구,당도,1,1,Valencay,B,2107,1급지,C,H,L,H,M,L,M,H,L,H,M,M,M
FEMALE,30대,중소기업직원,MARREID,부산시,진구,깊이감,3,2,Cheddar,B,2108,5급지,G,H,L,H,M,L,M,L,H,H,H,M,M
FEMALE,40대,임시직,MARREID,경상도,거제시,당도,2,1,Roquefort,G,2109,5급지,H,L,H,H,H,M,M,M,H,M,M,H,H
FEMALE,30대,기자,MARREID,경기도,평택시,깊이감,2,1,Cheddar,E,2110,3급지,E,H,H,M,M,M,L,H,H,M,M,M,L
FEMALE,40대,중소기업직원,MARREID,경기도,안양시,깊이감,2,1,Ricotta,D,2111,3급지,D,H,H,H,M,L,L,H,H,H,M,L,L
FEMALE,30대,자영업,MARREID,서울시,강남구,깊이감,3,2,Roquefort,C,2112,1급지,E,H,L,H,M,M,M,H,H,M,M,M,L
MALE,40대,자영업,MARREID,서울시,강남구,당도,2,1,Valencay,G,2113,1급지,D,L,H,H,H,M,M,H,H,H,M,L,L
MALE,20대,학생,MARREID,경기도,화성시,깊이감,1,1,Ricotta,G,2114,2급지,G,L,H,H,H,M,M,L,H,H,H,M,M
FEMALE,50대,변호사,SINGLE,경상도,포항시 남구,당도,3,1,Brie,G,2115,2급지,A,L,H,H,H,M,M,M,H,M,H,H,H
FEMALE,20대,공무원,MARREID,부산시,해운대구,깊이감,5,2,Annon,B,2116,1급지,C,H,L,H,M,L,M,H,L,H,M,M,M
FEMALE,50대,회사직원,MARREID,부산시,사하구,깊이감,4,3,Valencay,D,2117,2급지,E,H,H,H,M,L,L,H,H,M,M,M,L
FEMALE,40대,회사직원,SINGLE,경기도,포천시,당도,3,2,Roquefort,D,2118,2급지,A,H,H,H,M,L,L,M,H,M,H,H,H
MALE,40대,공무원,MARREID,경기도,가평군,깊이감,2,1,Cheddar,F,2119,3급지,A,M,H,M,M,M,H,M,H,M,H,H,H
MALE,50대,벤처직원,MARREID,경기도,화성시,깊이감,3,2,Roquefort,E,2120,2급지,H,H,H,M,M,M,L,M,H,M,M,H,H
FEMALE,50대,공무원,MARREID,경상도,거제시,깊이감,2,1,Annon,B,2121,5급지,E,H,L,H,M,L,M,H,H,M,M,M,L
MALE,40대,기자,MARREID,충청도,청주시,깊이감,2,1,Ricotta,F,2122,1급지,A,M,H,M,M,M,H,M,H,M,H,H,H
FEMALE,40대,임시직,MARREID,서울시,양천구,당도,4,3,Roquefort,H,2123,1급지,G,M,H,M,M,H,H,L,H,H,H,M,M
MALE,40대,임시직,MARREID,부산시,해운대구,당도,3,1,Annon,G,2124,1급지,B,L,H,H,H,M,M,H,L,H,M,L,M
MALE,30대,회사직원,SINGLE,경상도,포항시 남구,깊이감,1,1,Camenbert,H,2125,2급지,A,M,H,M,M,H,H,M,H,M,H,H,H
FEMALE,50대,자영업,MARREID,부산시,사하구,당도,2,1,Camenbert,H,2126,2급지,F,M,H,M,M,H,H,M,H,M,M,M,H
MALE,50대,자영업,SINGLE,전라도,해남군,깊이감,3,1,Ricotta,B,2127,4급지,F,H,L,H,M,L,M,M,H,M,M,M,H
FEMALE,50대,회사직원,MARREID,경상도,포항시 북구,깊이감,1,1,Camenbert,D,2128,3급지,D,H,H,H,M,L,L,H,H,H,M,L,L
MALE,30대,의사,MARREID,서울시,양천구,당도,2,1,Roquefort,A,2129,1급지,H,M,H,M,H,H,H,M,H,M,M,H,H
MALE,50대,연구원,SINGLE,부산시,해운대구,깊이감,4,3,Cheddar,A,2130,1급지,F,M,H,M,H,H,H,M,H,M,M,M,H
FEMALE,50대,임시직,SINGLE,서울시,강동구,당도,1,1,Cheddar,E,2131,2급지,G,H,H,M,M,M,L,L,H,H,H,M,M
FEMALE,50대,임시직,MARREID,경기도,포천시,깊이감,6,2,Camenbert,D,2132,2급지,H,H,H,H,M,L,L,M,H,M,M,H,H
FEMALE,50대,공무원,MARREID,서울시,강동구,당도,2,1,Roquefort,D,2133,2급지,A,H,H,H,M,L,L,M,H,M,H,H,H
MALE,20대,공무원,SINGLE,서울시,강남구,깊이감,5,4,Valencay,B,2134,1급지,F,H,L,H,M,L,M,M,H,M,M,M,H
MALE,50대,임시직,MARREID,충청도,청주시,깊이감,5,4,Gorgonzola,G,2135,1급지,C,L,H,H,H,M,M,H,L,H,M,M,M
MALE,20대,벤처직원,MARREID,부산시,기장군,깊이감,1,1,Ricotta,B,2136,1급지,E,H,L,H,M,L,M,H,H,M,M,M,L
FEMALE,50대,벤처직원,SINGLE,경상도,포항시 남구,깊이감,1,1,Ricotta,E,2137,2급지,D,H,H,M,M,M,L,H,H,H,M,L,L
MALE,20대,자영업,MARREID,경상도,거제시,당도,1,1,Brie,E,2138,5급지,H,H,H,M,M,M,L,M,H,M,M,H,H
MALE,30대,자영업,MARREID,경기도,안양시,깊이감,3,1,Ricotta,G,2139,3급지,D,L,H,H,H,M,M,H,H,H,M,L,L
FEMALE,20대,중소기업직원,MARREID,경상도,포항시 남구,깊이감,2,1,Roquefort,C,2140,2급지,C,H,L,H,M,M,M,H,L,H,M,M,M
FEMALE,40대,기자,SINGLE,전라도,해남군,깊이감,2,1,Cheddar,C,2141,4급지,C,H,L,H,M,M,M,H,L,H,M,M,M
FEMALE,40대,임시직,MARREID,부산시,해운대구,깊이감,3,2,Ricotta,D,2142,1급지,E,H,H,H,M,L,L,H,H,M,M,M,L
MALE,50대,임시직,MARREID,충청도,청주시,깊이감,1,1,Gorgonzola,H,2143,1급지,A,M,H,M,M,H,H,M,H,M,H,H,H
MALE,50대,자영업,SINGLE,경기도,포천시,깊이감,5,3,Camenbert,H,2144,2급지,F,M,H,M,M,H,H,M,H,M,M,M,H
FEMALE,20대,회사직원,SINGLE,경상도,하동군,당도,2,1,Ricotta,B,2145,5급지,B,H,L,H,M,L,M,H,L,H,M,L,M
MALE,20대,변호사,SINGLE,부산시,해운대구,깊이감,1,1,Annon,A,2146,1급지,B,M,H,M,H,H,H,H,L,H,M,L,M
MALE,20대,교수,SINGLE,경상도,거제시,깊이감,2,1,Gorgonzola,B,2147,5급지,B,H,L,H,M,L,M,H,L,H,M,L,M
FEMALE,40대,임시직,SINGLE,충청도,청주시,당도,3,2,Roquefort,E,2148,1급지,C,H,H,M,M,M,L,H,L,H,M,M,M
MALE,50대,중소기업직원,MARREID,충청도,홍성군,깊이감,2,1,Annon,A,2149,5급지,E,M,H,M,H,H,H,H,H,M,M,M,L
FEMALE,50대,임시직,SINGLE,경기도,포천시,깊이감,3,1,Gorgonzola,H,2150,2급지,G,M,H,M,M,H,H,L,H,H,H,M,M
FEMALE,50대,자영업,MARREID,서울시,강남구,깊이감,4,3,Gorgonzola,H,2151,1급지,G,M,H,M,M,H,H,L,H,H,H,M,M
MALE,30대,회사직원,MARREID,서울시,강남구,깊이감,3,2,Annon,F,2152,1급지,G,M,H,M,M,M,H,L,H,H,H,M,M
MALE,20대,자영업,MARREID,경기도,화성시,깊이감,3,1,Camenbert,A,2153,2급지,H,M,H,M,H,H,H,M,H,M,M,H,H
FEMALE,50대,자영업,MARREID,경기도,평택시,깊이감,2,1,Valencay,H,2154,3급지,D,M,H,M,M,H,H,H,H,H,M,L,L
FEMALE,50대,중소기업직원,MARREID,부산시,연제구,깊이감,2,1,Ricotta,G,2155,4급지,D,L,H,H,H,M,M,H,H,H,M,L,L
MALE,30대,자영업,MARREID,서울시,강남구,깊이감,3,2,Ricotta,B,2156,1급지,A,H,L,H,M,L,M,M,H,M,H,H,H
FEMALE,50대,공무원,MARREID,서울시,강동구,당도,2,1,Cheddar,G,2157,2급지,D,L,H,H,H,M,M,H,H,H,M,L,L
FEMALE,20대,학생,MARREID,경기도,가평군,당도,3,2,Gorgonzola,B,2158,3급지,D,H,L,H,M,L,M,H,H,H,M,L,L
FEMALE,50대,벤처직원,MARREID,부산시,사하구,당도,2,1,Camenbert,D,2159,2급지,D,H,H,H,M,L,L,H,H,H,M,L,L
MALE,20대,학생,MARREID,경기도,화성시,깊이감,1,1,Annon,D,2160,2급지,D,H,H,H,M,L,L,H,H,H,M,L,L
MALE,40대,임시직,MARREID,서울시,양천구,당도,2,1,Roquefort,H,2161,1급지,G,M,H,M,M,H,H,L,H,H,H,M,M
FEMALE,50대,변호사,SINGLE,경상도,포항시 북구,당도,1,1,Annon,C,2162,3급지,B,H,L,H,M,M,M,H,L,H,M,L,M
MALE,40대,중소기업직원,SINGLE,서울시,강남구,깊이감,3,2,Brie,H,2163,1급지,F,M,H,M,M,H,H,M,H,M,M,M,H
MALE,40대,임시직,MARREID,서울시,강남구,깊이감,2,1,Ricotta,E,2164,1급지,G,H,H,M,M,M,L,L,H,H,H,M,M
FEMALE,50대,공무원,SINGLE,경기도,화성시,당도,2,1,Annon,D,2165,2급지,F,H,H,H,M,L,L,M,H,M,M,M,H
MALE,40대,자영업,MARREID,부산시,해운대구,깊이감,2,1,Brie,B,2166,1급지,A,H,L,H,M,L,M,M,H,M,H,H,H
FEMALE,30대,중소기업직원,MARREID,충청도,청주시,깊이감,2,1,Roquefort,E,2167,1급지,E,H,H,M,M,M,L,H,H,M,M,M,L
FEMALE,50대,회사직원,MARREID,충청도,청주시,깊이감,1,1,Annon,D,2168,1급지,D,H,H,H,M,L,L,H,H,H,M,L,L
FEMALE,40대,자영업,MARREID,경기도,화성시,깊이감,2,1,Annon,E,2169,2급지,D,H,H,M,M,M,L,H,H,H,M,L,L
FEMALE,50대,연구원,MARREID,부산시,해운대구,당도,3,2,Annon,C,2170,1급지,B,H,L,H,M,M,M,H,L,H,M,L,M
MALE,40대,교수,MARREID,충청도,청주시,당도,3,1,Ricotta,C,2171,1급지,F,H,L,H,M,M,M,M,H,M,M,M,H
MALE,20대,자영업,MARREID,서울시,강동구,깊이감,2,1,Brie,D,2172,2급지,A,H,H,H,M,L,L,M,H,M,H,H,H
MALE,40대,회사직원,MARREID,전라도,구례군,깊이감,3,1,Annon,F,2173,6급지,G,M,H,M,M,M,H,L,H,H,H,M,M
MALE,40대,자영업,MARREID,경상도,포항시 남구,당도,4,2,Gorgonzola,H,2174,2급지,A,M,H,M,M,H,H,M,H,M,H,H,H
MALE,30대,회사직원,SINGLE,경기도,가평군,당도,2,1,Annon,H,2175,3급지,F,M,H,M,M,H,H,M,H,M,M,M,H
MALE,50대,중소기업직원,MARREID,경상도,하동군,깊이감,3,2,Valencay,A,2176,5급지,F,M,H,M,H,H,H,M,H,M,M,M,H
FEMALE,40대,회사직원,MARREID,경상도,포항시 북구,당도,3,1,Cheddar,D,2177,3급지,D,H,H,H,M,L,L,H,H,H,M,L,L
FEMALE,50대,임시직,SINGLE,부산시,해운대구,깊이감,4,2,Cheddar,B,2178,1급지,G,H,L,H,M,L,M,L,H,H,H,M,M
FEMALE,40대,연구원,SINGLE,서울시,강동구,깊이감,1,1,Gorgonzola,A,2179,2급지,C,M,H,M,H,H,H,H,L,H,M,M,M
FEMALE,20대,학생,MARREID,서울시,양천구,깊이감,2,1,Valencay,B,2180,1급지,E,H,L,H,M,L,M,H,H,M,M,M,L
FEMALE,40대,기자,SINGLE,경상도,함안군,당도,2,1,Camenbert,C,2181,5급지,B,H,L,H,M,M,M,H,L,H,M,L,M
FEMALE,50대,기자,MARREID,경상도,함안군,깊이감,5,2,Gorgonzola,C,2182,5급지,B,H,L,H,M,M,M,H,L,H,M,L,M
MALE,50대,연구원,MARREID,부산시,해운대구,깊이감,3,1,Valencay,A,2183,1급지,H,M,H,M,H,H,H,M,H,M,M,H,H
MALE,40대,벤처직원,SINGLE,서울시,강남구,당도,1,1,Gorgonzola,F,2184,1급지,H,M,H,M,M,M,H,M,H,M,M,H,H
MALE,30대,벤처직원,MARREID,경상도,포항시 북구,당도,2,1,Roquefort,G,2185,3급지,A,L,H,H,H,M,M,M,H,M,H,H,H
FEMALE,20대,임시직,MARREID,전라도,구례군,당도,3,1,Valencay,H,2186,6급지,F,M,H,M,M,H,H,M,H,M,M,M,H
MALE,50대,변호사,MARREID,서울시,강남구,깊이감,1,1,Roquefort,A,2187,1급지,E,M,H,M,H,H,H,H,H,M,M,M,L
FEMALE,40대,중소기업직원,MARREID,부산시,해운대구,당도,3,1,Roquefort,F,2188,1급지,B,M,H,M,M,M,H,H,L,H,M,L,M
FEMALE,50대,임시직,MARREID,경상도,포항시 북구,깊이감,1,1,Valencay,C,2189,3급지,G,H,L,H,M,M,M,L,H,H,H,M,M
FEMALE,50대,변호사,MARREID,서울시,강남구,깊이감,2,1,Camenbert,C,2190,1급지,D,H,L,H,M,M,M,H,H,H,M,L,L
MALE,50대,벤처직원,SINGLE,부산시,기장군,깊이감,1,1,Annon,H,2191,1급지,G,M,H,M,M,H,H,L,H,H,H,M,M
FEMALE,20대,자영업,MARREID,부산시,사하구,당도,2,1,Camenbert,E,2192,2급지,H,H,H,M,M,M,L,M,H,M,M,H,H
MALE,50대,중소기업직원,SINGLE,경기도,가평군,당도,4,2,Roquefort,H,2193,3급지,H,M,H,M,M,H,H,M,H,M,M,H,H
MALE,40대,중소기업직원,MARREID,서울시,강남구,당도,2,1,Brie,H,2194,1급지,E,M,H,M,M,H,H,H,H,M,M,M,L
FEMALE,40대,임시직,SINGLE,서울시,강남구,당도,3,1,Cheddar,A,2195,1급지,B,M,H,M,H,H,H,H,L,H,M,L,M
FEMALE,40대,자영업,MARREID,경상도,하동군,깊이감,3,1,Annon,E,2196,5급지,B,H,H,M,M,M,L,H,L,H,M,L,M
MALE,40대,자영업,MARREID,서울시,강남구,깊이감,5,1,Ricotta,B,2197,1급지,B,H,L,H,M,L,M,H,L,H,M,L,M
MALE,40대,임시직,SINGLE,서울시,강동구,당도,2,1,Roquefort,C,2198,2급지,C,H,L,H,M,M,M,H,L,H,M,M,M
FEMALE,30대,임시직,MARREID,충청도,홍성군,당도,3,2,Gorgonzola,D,2199,5급지,E,H,H,H,M,L,L,H,H,M,M,M,L
MALE,20대,임시직,MARREID,충청도,홍성군,당도,2,1,Brie,A,2200,5급지,A,M,H,M,H,H,H,M,H,M,H,H,H
MALE,30대,임시직,MARREID,서울시,강동구,당도,2,1,Cheddar,B,2201,2급지,H,H,L,H,M,L,M,M,H,M,M,H,H
FEMALE,30대,연구원,MARREID,서울시,양천구,깊이감,3,2,Camenbert,B,2202,1급지,C,H,L,H,M,L,M,H,L,H,M,M,M
FEMALE,20대,임시직,MARREID,서울시,강남구,깊이감,3,1,Valencay,B,2203,1급지,E,H,L,H,M,L,M,H,H,M,M,M,L
FEMALE,20대,공무원,MARREID,경기도,포천시,깊이감,3,1,Annon,B,2204,2급지,C,H,L,H,M,L,M,H,L,H,M,M,M
MALE,40대,회사직원,MARREID,서울시,양천구,깊이감,3,1,Gorgonzola,D,2205,1급지,F,H,H,H,M,L,L,M,H,M,M,M,H
FEMALE,50대,벤처직원,MARREID,경상도,포항시 남구,깊이감,3,2,Valencay,A,2206,2급지,E,M,H,M,H,H,H,H,H,M,M,M,L
FEMALE,50대,벤처직원,MARREID,충청도,청주시,깊이감,1,1,Cheddar,E,2207,1급지,E,H,H,M,M,M,L,H,H,M,M,M,L
FEMALE,50대,임시직,SINGLE,서울시,양천구,당도,2,1,Roquefort,H,2208,1급지,D,M,H,M,M,H,H,H,H,H,M,L,L
MALE,50대,자영업,MARREID,충청도,진천군,깊이감,2,1,Camenbert,E,2209,6급지,A,H,H,M,M,M,L,M,H,M,H,H,H
FEMALE,50대,변호사,MARREID,서울시,강동구,당도,4,1,Roquefort,G,2210,2급지,B,L,H,H,H,M,M,H,L,H,M,L,M
FEMALE,40대,임시직,MARREID,부산시,해운대구,깊이감,2,1,Cheddar,B,2211,1급지,C,H,L,H,M,L,M,H,L,H,M,M,M
FEMALE,50대,벤처직원,MARREID,경상도,함안군,깊이감,1,1,Camenbert,D,2212,5급지,B,H,H,H,M,L,L,H,L,H,M,L,M
FEMALE,50대,벤처직원,MARREID,경기도,화성시,깊이감,3,2,Cheddar,D,2213,2급지,E,H,H,H,M,L,L,H,H,M,M,M,L
FEMALE,40대,벤처직원,MARREID,경상도,포항시 북구,당도,3,1,Roquefort,D,2214,3급지,F,H,H,H,M,L,L,M,H,M,M,M,H
FEMALE,50대,회사직원,MARREID,부산시,해운대구,당도,1,1,Brie,B,2215,1급지,E,H,L,H,M,L,M,H,H,M,M,M,L
FEMALE,30대,벤처직원,MARREID,서울시,강동구,당도,5,1,Brie,E,2216,2급지,B,H,H,M,M,M,L,H,L,H,M,L,M
FEMALE,20대,의사,MARREID,충청도,진천군,깊이감,3,2,Gorgonzola,H,2217,6급지,C,M,H,M,M,H,H,H,L,H,M,M,M
MALE,50대,자영업,SINGLE,충청도,천안시,당도,2,1,Cheddar,F,2218,4급지,D,M,H,M,M,M,H,H,H,H,M,L,L
MALE,40대,의사,SINGLE,전라도,광양시,깊이감,2,1,Brie,G,2219,4급지,G,L,H,H,H,M,M,L,H,H,H,M,M
MALE,30대,벤처직원,MARREID,부산시,해운대구,당도,4,2,Annon,F,2220,1급지,H,M,H,M,M,M,H,M,H,M,M,H,H
FEMALE,40대,중소기업직원,MARREID,경상도,거제시,깊이감,2,1,Roquefort,D,2221,5급지,D,H,H,H,M,L,L,H,H,H,M,L,L
FEMALE,40대,공무원,MARREID,경상도,포항시 남구,깊이감,2,1,Cheddar,D,2222,2급지,E,H,H,H,M,L,L,H,H,M,M,M,L
FEMALE,30대,의사,MARREID,서울시,양천구,당도,2,1,Annon,E,2223,1급지,D,H,H,M,M,M,L,H,H,H,M,L,L
FEMALE,40대,기자,SINGLE,서울시,강남구,깊이감,3,2,Camenbert,D,2224,1급지,E,H,H,H,M,L,L,H,H,M,M,M,L
FEMALE,30대,기자,MARREID,경상도,포항시 남구,깊이감,2,1,Cheddar,F,2225,2급지,D,M,H,M,M,M,H,H,H,H,M,L,L
MALE,30대,자영업,SINGLE,경상도,포항시 남구,깊이감,2,1,Ricotta,E,2226,2급지,H,H,H,M,M,M,L,M,H,M,M,H,H
FEMALE,20대,자영업,MARREID,서울시,강동구,깊이감,2,1,Ricotta,E,2227,2급지,D,H,H,M,M,M,L,H,H,H,M,L,L
FEMALE,50대,의사,MARREID,전라도,곡성군,깊이감,3,2,Camenbert,C,2228,6급지,B,H,L,H,M,M,M,H,L,H,M,L,M
MALE,30대,공무원,SINGLE,경기도,안양시,깊이감,2,1,Annon,H,2229,3급지,A,M,H,M,M,H,H,M,H,M,H,H,H
FEMALE,40대,공무원,MARREID,서울시,강남구,당도,2,1,Valencay,D,2230,1급지,G,H,H,H,M,L,L,L,H,H,H,M,M
MALE,30대,공무원,SINGLE,경상도,하동군,당도,2,1,Camenbert,H,2231,5급지,H,M,H,M,M,H,H,M,H,M,M,H,H
MALE,50대,자영업,MARREID,서울시,양천구,깊이감,3,2,Ricotta,B,2232,1급지,G,H,L,H,M,L,M,L,H,H,H,M,M
MALE,50대,자영업,MARREID,충청도,충주시,당도,3,2,Brie,H,2233,6급지,C,M,H,M,M,H,H,H,L,H,M,M,M
FEMALE,20대,자영업,MARREID,경기도,안양시,당도,1,1,Brie,B,2234,3급지,E,H,L,H,M,L,M,H,H,M,M,M,L
FEMALE,30대,자영업,MARREID,서울시,마포구,깊이감,1,1,Annon,H,2235,4급지,H,M,H,M,M,H,H,M,H,M,M,H,H
MALE,40대,임시직,SINGLE,충청도,청주시,깊이감,2,1,Annon,C,2236,1급지,B,H,L,H,M,M,M,H,L,H,M,L,M
MALE,40대,회사직원,MARREID,전라도,곡성군,깊이감,2,1,Roquefort,H,2237,6급지,A,M,H,M,M,H,H,M,H,M,H,H,H
FEMALE,50대,공무원,MARREID,경기도,평택시,깊이감,3,2,Roquefort,D,2238,3급지,B,H,H,H,M,L,L,H,L,H,M,L,M
MALE,30대,의사,MARREID,충청도,충주시,깊이감,2,1,Cheddar,E,2239,6급지,D,H,H,M,M,M,L,H,H,H,M,L,L
FEMALE,20대,공무원,SINGLE,부산시,해운대구,깊이감,3,1,Gorgonzola,B,2240,1급지,C,H,L,H,M,L,M,H,L,H,M,M,M
MALE,20대,의사,MARREID,충청도,청주시,당도,4,1,Valencay,D,2241,1급지,G,H,H,H,M,L,L,L,H,H,H,M,M
FEMALE,30대,공무원,MARREID,경기도,포천시,당도,2,1,Gorgonzola,E,2242,2급지,E,H,H,M,M,M,L,H,H,M,M,M,L
FEMALE,40대,자영업,SINGLE,부산시,해운대구,깊이감,3,1,Camenbert,G,2243,1급지,G,L,H,H,H,M,M,L,H,H,H,M,M
FEMALE,40대,중소기업직원,MARREID,부산시,해운대구,깊이감,4,2,Annon,B,2244,1급지,E,H,L,H,M,L,M,H,H,M,M,M,L
MALE,30대,기자,MARREID,서울시,양천구,당도,3,2,Cheddar,E,2245,1급지,E,H,H,M,M,M,L,H,H,M,M,M,L
MALE,40대,회사직원,MARREID,전라도,해남군,당도,1,1,Roquefort,F,2246,4급지,H,M,H,M,M,M,H,M,H,M,M,H,H
FEMALE,50대,연구원,MARREID,경기도,안양시,당도,3,2,Brie,F,2247,3급지,F,M,H,M,M,M,H,M,H,M,M,M,H
FEMALE,50대,회사직원,MARREID,서울시,강동구,당도,3,1,Camenbert,D,2248,2급지,A,H,H,H,M,L,L,M,H,M,H,H,H
MALE,40대,연구원,MARREID,부산시,해운대구,당도,1,1,Valencay,F,2249,1급지,B,M,H,M,M,M,H,H,L,H,M,L,M
FEMALE,20대,자영업,SINGLE,경상도,포항시 남구,당도,1,1,Camenbert,H,2250,2급지,A,M,H,M,M,H,H,M,H,M,H,H,H
