gender,age,job,marital,province,city,choice,prefer,frequency,wineFrequency,side,choice1,seq,area_grade
MALE,30대,공무원,SINGLE,서울시,강남구,H,당도,3,1,Camenbert,C,1842,1급지
MALE,30대,교수,MARREID,경상도,함안군,E,당도,6,1,Valencay,E,1843,5급지
MALE,40대,임시직,SINGLE,경기도,안양시,H,당도,1,1,Brie,B,1844,3급지
FEMALE,50대,연구원,SINGLE,경기도,안양시,C,당도,2,1,Gorgonzola,C,1845,3급지
FEMALE,30대,교수,SINGLE,서울시,강북구,E,깊이감,3,2,Annon,D,1846,3급지
FEMALE,40대,공무원,MARREID,부산시,사하구,D,당도,1,1,Ricotta,C,1847,2급지
MALE,50대,임시직,SINGLE,경기도,화성시,C,깊이감,2,1,Ricotta,H,1848,2급지
MALE,30대,연구원,MARREID,부산시,진구,E,당도,1,1,Valencay,E,1849,5급지
MALE,30대,자영업,SINGLE,전라도,익산시,C,당도,2,1,Valencay,H,1850,6급지
MALE,30대,의사,MARREID,부산시,기장군,E,깊이감,3,1,Valencay,A,1851,1급지
FEMALE,50대,자영업,MARREID,서울시,강남구,E,당도,2,1,Roquefort,B,1852,1급지
FEMALE,50대,벤처직원,MARREID,서울시,강동구,G,당도,5,3,Ricotta,E,1853,2급지
FEMALE,30대,공무원,SINGLE,전라도,곡성군,E,당도,2,1,Roquefort,A,1854,6급지
MALE,50대,자영업,SINGLE,부산시,해운대구,F,깊이감,2,1,Roquefort,F,1855,1급지
MALE,50대,연구원,MARREID,서울시,양천구,A,깊이감,3,2,Valencay,H,1856,1급지
FEMALE,50대,벤처직원,MARREID,경상도,함안군,D,깊이감,4,3,Roquefort,D,1857,5급지
FEMALE,30대,벤처직원,SINGLE,부산시,해운대구,E,깊이감,1,1,Roquefort,D,1858,1급지
FEMALE,30대,공무원,SINGLE,전라도,광양시,E,당도,2,1,Brie,D,1859,4급지
MALE,40대,공무원,MARREID,서울시,강남구,B,당도,1,1,Annon,G,1860,1급지
FEMALE,40대,연구원,MARREID,경상도,하동군,B,당도,2,1,Annon,B,1861,5급지
FEMALE,40대,임시직,MARREID,전라도,익산시,D,당도,5,4,Cheddar,D,1862,6급지
FEMALE,40대,기자,SINGLE,충청도,청주시,D,당도,4,3,Roquefort,G,1863,1급지
FEMALE,30대,회사직원,MARREID,부산시,진구,G,깊이감,3,2,Camenbert,D,1864,5급지
MALE,50대,중소기업직원,MARREID,경상도,포항시 남구,D,당도,2,1,Ricotta,F,1865,2급지
MALE,20대,학생,MARREID,경기도,화성시,D,당도,2,1,Brie,G,1866,2급지
MALE,50대,벤처직원,MARREID,부산시,연제구,A,당도,3,1,Camenbert,F,1867,4급지
FEMALE,50대,공무원,SINGLE,충청도,충주시,D,당도,2,1,Cheddar,B,1868,6급지
MALE,50대,공무원,MARREID,경상도,함안군,D,깊이감,4,1,Valencay,F,1869,5급지
MALE,40대,연구원,MARREID,부산시,기장군,F,당도,2,1,Gorgonzola,F,1870,1급지
FEMALE,30대,교수,MARREID,부산시,해운대구,B,당도,2,1,Cheddar,D,1871,1급지
MALE,30대,회사직원,MARREID,경상도,포항시 남구,F,당도,3,2,Camenbert,D,1872,2급지
MALE,30대,교수,SINGLE,전라도,익산시,F,당도,2,1,Cheddar,G,1873,6급지
FEMALE,40대,중소기업직원,MARREID,서울시,양천구,D,당도,1,1,Roquefort,E,1874,1급지
FEMALE,50대,자영업,MARREID,부산시,연제구,C,깊이감,3,2,Camenbert,G,1875,4급지
FEMALE,50대,자영업,SINGLE,충청도,청주시,D,당도,2,1,Ricotta,G,1876,1급지
FEMALE,20대,학생,MARREID,경기도,포천시,E,당도,2,1,Cheddar,G,1877,2급지
MALE,20대,자영업,SINGLE,경상도,포항시 북구,D,당도,4,3,Roquefort,G,1878,3급지
FEMALE,40대,벤처직원,MARREID,충청도,천안시,B,깊이감,4,2,Camenbert,E,1879,4급지
MALE,40대,벤처직원,SINGLE,부산시,기장군,H,당도,1,1,Roquefort,H,1880,1급지
MALE,30대,중소기업직원,SINGLE,서울시,양천구,H,깊이감,2,1,Brie,A,1881,1급지
FEMALE,40대,변호사,MARREID,부산시,사하구,C,당도,2,1,Roquefort,B,1882,2급지
MALE,30대,회사직원,MARREID,서울시,강북구,E,당도,1,1,Roquefort,F,1883,3급지
MALE,30대,임시직,SINGLE,경상도,함안군,A,당도,2,1,Brie,D,1884,5급지
FEMALE,40대,기자,MARREID,경기도,화성시,D,깊이감,3,1,Ricotta,C,1885,2급지
MALE,40대,임시직,MARREID,경상도,거제시,F,당도,3,2,Annon,D,1886,5급지
MALE,50대,중소기업직원,MARREID,경기도,안양시,E,당도,3,1,Camenbert,E,1887,3급지
FEMALE,30대,교수,MARREID,서울시,강동구,E,깊이감,5,2,Brie,E,1888,2급지
FEMALE,20대,공무원,SINGLE,서울시,강동구,B,깊이감,2,1,Valencay,B,1889,2급지
MALE,30대,교수,SINGLE,경상도,포항시 북구,G,당도,4,3,Brie,H,1890,3급지
MALE,50대,교수,MARREID,충청도,진천군,A,당도,4,3,Valencay,F,1891,6급지
FEMALE,50대,기자,MARREID,경기도,포천시,B,당도,4,1,Valencay,E,1892,2급지
FEMALE,20대,교수,MARREID,경기도,안양시,E,깊이감,2,1,Ricotta,A,1893,3급지
MALE,30대,자영업,MARREID,경상도,함안군,B,당도,2,1,Valencay,G,1894,5급지
MALE,50대,회사직원,SINGLE,부산시,연제구,H,당도,1,1,Cheddar,C,1895,4급지
FEMALE,50대,벤처직원,MARREID,경기도,안양시,D,당도,5,3,Camenbert,E,1896,3급지
FEMALE,30대,회사직원,MARREID,부산시,해운대구,E,당도,1,1,Annon,D,1897,1급지
FEMALE,50대,벤처직원,MARREID,서울시,양천구,D,깊이감,2,1,Cheddar,D,1898,1급지
MALE,30대,임시직,SINGLE,부산시,사하구,F,당도,1,1,Camenbert,H,1899,2급지
FEMALE,30대,임시직,MARREID,경기도,평택시,G,깊이감,2,1,Gorgonzola,C,1900,3급지
FEMALE,50대,회사직원,SINGLE,부산시,기장군,D,깊이감,2,1,Ricotta,D,1901,1급지
MALE,40대,벤처직원,MARREID,경상도,포항시 북구,A,깊이감,3,1,Ricotta,F,1902,3급지
FEMALE,30대,의사,MARREID,전라도,광양시,H,당도,3,2,Valencay,D,1903,4급지
MALE,30대,회사직원,SINGLE,서울시,양천구,F,당도,4,2,Gorgonzola,E,1904,1급지
FEMALE,20대,자영업,MARREID,서울시,강남구,H,당도,2,1,Annon,A,1905,1급지
MALE,50대,벤처직원,MARREID,충청도,청주시,A,깊이감,2,1,Camenbert,F,1906,1급지
FEMALE,50대,벤처직원,MARREID,경상도,포항시 남구,D,깊이감,4,1,Brie,B,1907,2급지
MALE,20대,학생,MARREID,서울시,강남구,D,깊이감,3,2,Annon,G,1908,1급지
FEMALE,40대,중소기업직원,MARREID,경상도,함안군,B,당도,3,2,Brie,C,1909,5급지
MALE,40대,교수,MARREID,충청도,청주시,A,깊이감,1,1,Annon,D,1910,1급지
FEMALE,50대,자영업,MARREID,충청도,홍성군,H,깊이감,2,1,Annon,A,1911,5급지
MALE,30대,자영업,MARREID,충청도,청주시,A,깊이감,4,1,Camenbert,A,1912,1급지
MALE,20대,중소기업직원,MARREID,서울시,양천구,B,깊이감,4,2,Camenbert,C,1913,1급지
MALE,40대,벤처직원,MARREID,경기도,화성시,H,당도,3,1,Valencay,F,1914,2급지
MALE,20대,자영업,SINGLE,경상도,하동군,G,당도,4,2,Ricotta,E,1915,5급지
FEMALE,20대,벤처직원,MARREID,부산시,진구,B,당도,2,1,Valencay,C,1916,5급지
FEMALE,20대,자영업,MARREID,충청도,청주시,A,당도,1,1,Cheddar,G,1917,1급지
FEMALE,20대,학생,MARREID,경상도,포항시 남구,B,당도,2,1,Cheddar,C,1918,2급지
FEMALE,50대,임시직,MARREID,부산시,해운대구,C,깊이감,1,1,Valencay,D,1919,1급지
MALE,50대,벤처직원,MARREID,서울시,강북구,B,깊이감,4,3,Brie,A,1920,3급지
FEMALE,50대,자영업,MARREID,부산시,해운대구,B,깊이감,3,2,Annon,C,1921,1급지
MALE,30대,중소기업직원,MARREID,서울시,강동구,F,깊이감,2,1,Annon,E,1922,2급지
FEMALE,40대,연구원,MARREID,경기도,포천시,H,당도,2,1,Roquefort,B,1923,2급지
FEMALE,50대,자영업,SINGLE,경상도,포항시 북구,E,깊이감,4,1,Annon,F,1924,3급지
FEMALE,30대,자영업,SINGLE,서울시,마포구,H,깊이감,2,1,Roquefort,F,1925,4급지
MALE,50대,벤처직원,MARREID,부산시,해운대구,A,당도,3,1,Gorgonzola,E,1926,1급지
FEMALE,50대,자영업,MARREID,서울시,강동구,B,당도,5,1,Brie,D,1927,2급지
FEMALE,40대,자영업,MARREID,경기도,평택시,G,깊이감,2,1,Gorgonzola,F,1928,3급지
MALE,50대,기자,MARREID,서울시,강남구,A,당도,2,1,Roquefort,E,1929,1급지
MALE,30대,임시직,MARREID,부산시,연제구,D,당도,1,1,Cheddar,G,1930,4급지
MALE,40대,연구원,SINGLE,경기도,포천시,G,당도,4,2,Ricotta,C,1931,2급지
FEMALE,40대,회사직원,SINGLE,경기도,안양시,D,깊이감,2,1,Cheddar,D,1932,3급지
FEMALE,20대,학생,SINGLE,부산시,해운대구,B,당도,2,1,Cheddar,B,1933,1급지
MALE,30대,회사직원,MARREID,경기도,화성시,F,당도,3,2,Valencay,H,1934,2급지
FEMALE,30대,회사직원,SINGLE,부산시,진구,E,당도,4,1,Cheddar,E,1935,5급지
MALE,30대,연구원,MARREID,경기도,안양시,E,당도,3,2,Roquefort,A,1936,3급지
MALE,30대,임시직,MARREID,경기도,평택시,E,당도,2,1,Cheddar,D,1937,3급지
MALE,50대,연구원,MARREID,서울시,강남구,G,당도,4,1,Cheddar,B,1938,1급지
FEMALE,30대,임시직,SINGLE,서울시,양천구,G,당도,2,1,Roquefort,B,1939,1급지
FEMALE,50대,중소기업직원,MARREID,충청도,청주시,D,당도,1,1,Brie,E,1940,1급지
MALE,40대,임시직,MARREID,서울시,강남구,E,당도,5,2,Cheddar,G,1941,1급지
MALE,50대,자영업,SINGLE,경기도,포천시,D,깊이감,4,3,Camenbert,C,1942,2급지
FEMALE,50대,회사직원,SINGLE,경상도,포항시 남구,D,깊이감,5,2,Gorgonzola,C,1943,2급지
MALE,40대,자영업,MARREID,충청도,청주시,D,깊이감,2,1,Roquefort,E,1944,1급지
FEMALE,50대,공무원,MARREID,충청도,천안시,D,당도,1,1,Cheddar,B,1945,4급지
FEMALE,40대,공무원,SINGLE,서울시,강동구,C,깊이감,2,1,Camenbert,D,1946,2급지
FEMALE,40대,벤처직원,MARREID,서울시,양천구,B,당도,3,2,Brie,D,1947,1급지
MALE,40대,벤처직원,MARREID,서울시,강남구,G,당도,5,3,Ricotta,F,1948,1급지
MALE,50대,변호사,MARREID,경기도,포천시,A,당도,2,1,Roquefort,H,1949,2급지
MALE,40대,임시직,MARREID,서울시,강동구,F,깊이감,3,2,Gorgonzola,G,1950,2급지
FEMALE,30대,벤처직원,MARREID,서울시,양천구,B,당도,4,3,Camenbert,E,1951,1급지
MALE,30대,중소기업직원,MARREID,서울시,양천구,G,당도,3,1,Cheddar,E,1952,1급지
FEMALE,40대,중소기업직원,MARREID,부산시,해운대구,D,깊이감,4,2,Ricotta,E,1953,1급지
MALE,30대,기자,MARREID,충청도,천안시,A,당도,1,1,Gorgonzola,A,1954,4급지
MALE,40대,기자,MARREID,부산시,진구,F,당도,3,2,Roquefort,H,1955,5급지
FEMALE,50대,중소기업직원,SINGLE,전라도,익산시,E,깊이감,3,1,Cheddar,B,1956,6급지
FEMALE,50대,회사직원,SINGLE,전라도,광양시,D,당도,2,1,Valencay,D,1957,4급지
FEMALE,30대,임시직,MARREID,충청도,청주시,G,당도,5,3,Brie,G,1958,1급지
MALE,30대,자영업,MARREID,서울시,강남구,C,깊이감,3,1,Brie,F,1959,1급지
MALE,50대,의사,MARREID,경상도,포항시 북구,A,당도,2,1,Annon,C,1960,3급지
MALE,30대,회사직원,MARREID,전라도,광양시,E,당도,2,1,Cheddar,D,1961,4급지
FEMALE,50대,임시직,SINGLE,경기도,가평군,C,깊이감,1,1,Gorgonzola,C,1962,3급지
FEMALE,50대,변호사,SINGLE,서울시,강남구,C,당도,3,2,Roquefort,A,1963,1급지
MALE,30대,의사,MARREID,부산시,해운대구,H,깊이감,2,1,Camenbert,B,1964,1급지
MALE,30대,의사,MARREID,경상도,하동군,E,당도,2,1,Annon,C,1965,5급지
MALE,40대,자영업,SINGLE,경기도,가평군,C,당도,3,2,Annon,B,1966,3급지
FEMALE,40대,임시직,MARREID,경상도,하동군,E,당도,2,1,Ricotta,E,1967,5급지
MALE,50대,공무원,MARREID,서울시,강남구,D,당도,2,1,Brie,A,1968,1급지
FEMALE,50대,중소기업직원,MARREID,서울시,마포구,D,당도,4,1,Gorgonzola,G,1969,4급지
FEMALE,50대,회사직원,MARREID,부산시,기장군,B,당도,3,1,Brie,H,1970,1급지
FEMALE,40대,벤처직원,MARREID,충청도,청주시,B,당도,2,1,Gorgonzola,C,1971,1급지
FEMALE,50대,임시직,MARREID,전라도,광양시,H,깊이감,7,4,Gorgonzola,A,1972,4급지
FEMALE,20대,회사직원,SINGLE,서울시,강남구,G,당도,2,1,Ricotta,B,1973,1급지
FEMALE,40대,의사,MARREID,충청도,청주시,C,깊이감,1,1,Cheddar,B,1974,1급지
FEMALE,40대,회사직원,MARREID,서울시,강동구,D,당도,3,1,Cheddar,D,1975,2급지
MALE,40대,회사직원,MARREID,경상도,포항시 남구,F,깊이감,3,1,Cheddar,G,1976,2급지
MALE,50대,벤처직원,SINGLE,서울시,강동구,A,깊이감,2,1,Brie,F,1977,2급지
FEMALE,40대,공무원,SINGLE,충청도,청주시,G,당도,1,1,Camenbert,D,1978,1급지
MALE,40대,회사직원,MARREID,부산시,사하구,H,당도,2,1,Gorgonzola,H,1979,2급지
MALE,30대,벤처직원,SINGLE,충청도,충주시,G,깊이감,4,3,Brie,C,1980,6급지
FEMALE,40대,벤처직원,MARREID,부산시,해운대구,D,깊이감,3,1,Valencay,B,1981,1급지
MALE,40대,벤처직원,SINGLE,부산시,해운대구,H,깊이감,5,4,Annon,A,1982,1급지
FEMALE,40대,변호사,SINGLE,부산시,해운대구,F,당도,3,1,Brie,B,1983,1급지
MALE,50대,벤처직원,MARREID,충청도,홍성군,B,깊이감,5,2,Roquefort,A,1984,5급지
MALE,40대,중소기업직원,MARREID,경상도,거제시,F,깊이감,3,1,Cheddar,E,1985,5급지
FEMALE,40대,변호사,SINGLE,경기도,안양시,B,당도,2,1,Valencay,C,1986,3급지
FEMALE,20대,연구원,MARREID,전라도,광양시,D,당도,1,1,Brie,B,1987,4급지
FEMALE,50대,회사직원,MARREID,서울시,강남구,C,깊이감,4,3,Roquefort,F,1988,1급지
MALE,30대,공무원,MARREID,충청도,천안시,F,당도,5,4,Cheddar,G,1989,4급지
MALE,40대,임시직,SINGLE,서울시,강북구,A,깊이감,2,1,Annon,D,1990,3급지
FEMALE,40대,벤처직원,MARREID,전라도,곡성군,C,당도,1,1,Cheddar,E,1991,6급지
FEMALE,30대,임시직,MARREID,경상도,하동군,H,당도,2,1,Annon,H,1992,5급지
FEMALE,50대,회사직원,MARREID,부산시,사하구,B,깊이감,1,1,Cheddar,E,1993,2급지
MALE,40대,자영업,MARREID,서울시,강동구,B,깊이감,1,1,Roquefort,E,1994,2급지
MALE,30대,교수,SINGLE,경상도,포항시 북구,G,깊이감,2,1,Cheddar,G,1995,3급지
MALE,50대,자영업,SINGLE,서울시,마포구,G,당도,3,2,Annon,E,1996,4급지
FEMALE,20대,의사,SINGLE,부산시,기장군,G,당도,3,2,Gorgonzola,F,1997,1급지
FEMALE,40대,공무원,SINGLE,부산시,해운대구,H,당도,1,1,Cheddar,D,1998,1급지
FEMALE,20대,임시직,MARREID,전라도,구례군,E,깊이감,3,2,Roquefort,B,1999,6급지
FEMALE,30대,기자,MARREID,서울시,마포구,E,당도,2,1,Gorgonzola,D,2000,4급지
FEMALE,50대,변호사,MARREID,충청도,청주시,D,당도,3,2,Brie,E,2001,1급지
MALE,50대,임시직,MARREID,경상도,포항시 남구,B,깊이감,3,1,Brie,D,2002,2급지
MALE,30대,자영업,MARREID,경기도,포천시,H,깊이감,3,2,Roquefort,C,2003,2급지
FEMALE,50대,변호사,MARREID,경기도,포천시,C,당도,5,3,Valencay,B,2004,2급지
FEMALE,50대,변호사,SINGLE,부산시,연제구,C,당도,2,1,Annon,D,2005,4급지
FEMALE,30대,벤처직원,MARREID,경기도,포천시,B,깊이감,2,1,Camenbert,G,2006,2급지
FEMALE,60대 이상,임시직,MARREID,서울시,강동구,D,당도,2,1,Ricotta,B,2007,2급지
FEMALE,30대,교수,MARREID,서울시,마포구,E,당도,1,1,Gorgonzola,C,2008,4급지
MALE,30대,중소기업직원,SINGLE,충청도,청주시,H,깊이감,1,1,Ricotta,G,2009,1급지
MALE,40대,회사직원,MARREID,부산시,사하구,F,깊이감,3,2,Brie,A,2010,2급지
FEMALE,30대,자영업,MARREID,부산시,기장군,D,깊이감,3,1,Gorgonzola,H,2011,1급지
FEMALE,50대,의사,MARREID,경기도,평택시,C,깊이감,2,1,Roquefort,E,2012,3급지
FEMALE,20대,중소기업직원,MARREID,경상도,함안군,B,깊이감,4,3,Roquefort,C,2013,5급지
FEMALE,30대,벤처직원,MARREID,서울시,강남구,E,깊이감,3,1,Cheddar,D,2014,1급지
FEMALE,40대,자영업,MARREID,충청도,청주시,D,깊이감,2,1,Cheddar,D,2015,1급지
FEMALE,30대,자영업,MARREID,부산시,진구,B,당도,2,1,Camenbert,C,2016,5급지
FEMALE,40대,벤처직원,MARREID,서울시,강남구,D,당도,2,1,Valencay,E,2017,1급지
FEMALE,40대,의사,MARREID,경상도,포항시 남구,C,깊이감,2,1,Annon,C,2018,2급지
FEMALE,20대,학생,MARREID,서울시,양천구,B,당도,4,1,Valencay,C,2019,1급지
MALE,30대,임시직,SINGLE,서울시,강남구,E,당도,1,1,Ricotta,B,2020,1급지
FEMALE,40대,벤처직원,MARREID,부산시,해운대구,D,깊이감,3,2,Ricotta,A,2021,1급지
FEMALE,20대,공무원,SINGLE,경기도,포천시,C,당도,3,2,Ricotta,A,2022,2급지
FEMALE,30대,회사직원,MARREID,서울시,양천구,E,당도,2,1,Ricotta,G,2023,1급지
MALE,40대,벤처직원,MARREID,충청도,충주시,E,깊이감,4,1,Ricotta,G,2024,6급지
MALE,40대,벤처직원,MARREID,충청도,청주시,B,당도,3,1,Camenbert,G,2025,1급지
MALE,50대,중소기업직원,MARREID,서울시,강동구,D,당도,3,1,Valencay,F,2026,2급지
FEMALE,40대,교수,MARREID,서울시,강남구,C,당도,5,3,Valencay,D,2027,1급지
MALE,20대,벤처직원,SINGLE,경기도,화성시,F,당도,3,1,Annon,B,2028,2급지
FEMALE,40대,회사직원,MARREID,경상도,포항시 북구,B,깊이감,2,1,Camenbert,B,2029,3급지
MALE,50대,공무원,MARREID,부산시,해운대구,A,당도,3,1,Cheddar,H,2030,1급지
MALE,50대,임시직,SINGLE,경상도,포항시 북구,F,깊이감,2,1,Roquefort,E,2031,3급지
FEMALE,50대,교수,MARREID,경상도,함안군,C,깊이감,3,2,Camenbert,C,2032,5급지
MALE,30대,변호사,MARREID,서울시,강동구,E,당도,2,1,Valencay,D,2033,2급지
FEMALE,30대,회사직원,MARREID,경기도,화성시,F,깊이감,1,1,Brie,D,2034,2급지
FEMALE,20대,자영업,SINGLE,충청도,청주시,A,깊이감,2,1,Valencay,B,2035,1급지
FEMALE,40대,교수,MARREID,서울시,마포구,C,깊이감,3,1,Camenbert,B,2036,4급지
FEMALE,40대,공무원,MARREID,부산시,사하구,B,깊이감,5,3,Camenbert,D,2037,2급지
FEMALE,40대,회사직원,MARREID,부산시,해운대구,D,당도,3,1,Camenbert,D,2038,1급지
FEMALE,40대,임시직,SINGLE,부산시,사하구,E,깊이감,1,1,Ricotta,E,2039,2급지
MALE,40대,의사,SINGLE,서울시,양천구,G,깊이감,1,1,Roquefort,C,2040,1급지
MALE,20대,임시직,SINGLE,서울시,양천구,H,당도,3,2,Roquefort,F,2041,1급지
FEMALE,50대,회사직원,SINGLE,서울시,양천구,D,당도,5,2,Ricotta,D,2042,1급지
FEMALE,30대,의사,MARREID,충청도,충주시,D,당도,2,1,Roquefort,E,2043,6급지
FEMALE,20대,임시직,MARREID,서울시,강남구,G,깊이감,3,1,Camenbert,D,2044,1급지
FEMALE,50대,교수,MARREID,전라도,광양시,F,깊이감,2,1,Brie,D,2045,4급지
MALE,60대 이상,임시직,SINGLE,서울시,양천구,B,당도,1,1,Valencay,H,2046,1급지
FEMALE,20대,연구원,MARREID,경기도,안양시,F,깊이감,2,1,Brie,B,2047,3급지
FEMALE,40대,공무원,MARREID,전라도,익산시,H,깊이감,1,1,Roquefort,E,2048,6급지
MALE,40대,임시직,SINGLE,서울시,양천구,B,당도,3,1,Brie,D,2049,1급지
MALE,50대,벤처직원,SINGLE,서울시,강동구,A,당도,2,1,Gorgonzola,H,2050,2급지
MALE,30대,중소기업직원,SINGLE,경상도,포항시 북구,H,당도,2,1,Gorgonzola,F,2051,3급지
MALE,20대,임시직,MARREID,전라도,구례군,B,깊이감,1,1,Cheddar,B,2052,6급지
FEMALE,20대,임시직,MARREID,경기도,포천시,H,당도,3,1,Annon,G,2053,2급지
FEMALE,20대,학생,MARREID,경상도,포항시 남구,D,당도,3,2,Annon,C,2054,2급지
FEMALE,20대,자영업,MARREID,경상도,하동군,D,당도,4,2,Valencay,B,2055,5급지
FEMALE,20대,학생,SINGLE,경기도,포천시,B,당도,3,1,Roquefort,C,2056,2급지
FEMALE,30대,의사,SINGLE,경상도,포항시 남구,C,깊이감,1,1,Annon,B,2057,2급지
MALE,40대,교수,MARREID,경상도,하동군,D,깊이감,1,1,Ricotta,G,2058,5급지
MALE,50대,공무원,MARREID,부산시,기장군,B,깊이감,2,1,Annon,F,2059,1급지
FEMALE,30대,임시직,MARREID,경기도,화성시,B,당도,3,1,Valencay,G,2060,2급지
FEMALE,30대,회사직원,MARREID,부산시,해운대구,B,당도,2,1,Brie,G,2061,1급지
MALE,30대,기자,MARREID,서울시,강북구,H,당도,2,1,Annon,E,2062,3급지
FEMALE,40대,공무원,MARREID,서울시,강남구,D,깊이감,2,1,Camenbert,E,2063,1급지
MALE,20대,중소기업직원,MARREID,서울시,강동구,D,깊이감,2,1,Ricotta,B,2064,2급지
MALE,20대,변호사,MARREID,경기도,화성시,H,깊이감,3,2,Cheddar,E,2065,2급지
FEMALE,20대,학생,MARREID,경상도,포항시 남구,B,깊이감,3,1,Camenbert,C,2066,2급지
MALE,20대,학생,SINGLE,경기도,화성시,E,당도,1,1,Brie,G,2067,2급지
FEMALE,20대,자영업,MARREID,서울시,강북구,D,당도,1,1,Gorgonzola,H,2068,3급지
FEMALE,50대,임시직,MARREID,전라도,곡성군,F,깊이감,2,1,Roquefort,G,2069,6급지
FEMALE,50대,연구원,MARREID,서울시,양천구,D,깊이감,2,1,Cheddar,C,2070,1급지
FEMALE,30대,회사직원,SINGLE,부산시,해운대구,E,당도,2,1,Cheddar,C,2071,1급지
